"city","category","sale.dollars","sale.volume","high.school","bachelor","unemployment","income","population","pop.white","pop.black","pop.indian","pop.asian","pop.hawai","pop.other","pop.multi"
"Eddyville","Rum",3001,190,98.3,17.3,10.8,26987,1207,1154,0,0,3,0,0,50
"Eddyville","Whisky",13896,928,98.3,17.3,10.8,26987,1207,1154,0,0,3,0,0,50
"Eddyville","Vodka",7199,645,98.3,17.3,10.8,26987,1207,1154,0,0,3,0,0,50
"Eddyville","Brandy",1713,160,98.3,17.3,10.8,26987,1207,1154,0,0,3,0,0,50
"Eddyville","Schnapps",1893,124,98.3,17.3,10.8,26987,1207,1154,0,0,3,0,0,50
"Eddyville","Gin",112,8,98.3,17.3,10.8,26987,1207,1154,0,0,3,0,0,50
"Eddyville","Tequila",454,24,98.3,17.3,10.8,26987,1207,1154,0,0,3,0,0,50
"Eddyville","Misc",1227,56,98.3,17.3,10.8,26987,1207,1154,0,0,3,0,0,50
"Eddyville","Amaretto",48,4,98.3,17.3,10.8,26987,1207,1154,0,0,3,0,0,50
"Eddyville","Distilled Spirits",487,23,98.3,17.3,10.8,26987,1207,1154,0,0,3,0,0,50
"Edgewood","Rum",6838,478,91.2,9.8,7.9,32202,795,763,2,0,20,0,1,9
"Edgewood","Brandy",272,27,91.2,9.8,7.9,32202,795,763,2,0,20,0,1,9
"Edgewood","Vodka",5921,690,91.2,9.8,7.9,32202,795,763,2,0,20,0,1,9
"Edgewood","Amaretto",75,12,91.2,9.8,7.9,32202,795,763,2,0,20,0,1,9
"Edgewood","Tequila",667,52,91.2,9.8,7.9,32202,795,763,2,0,20,0,1,9
"Edgewood","Gin",729,82,91.2,9.8,7.9,32202,795,763,2,0,20,0,1,9
"Edgewood","Misc",2265,144,91.2,9.8,7.9,32202,795,763,2,0,20,0,1,9
"Edgewood","Whisky",21925,1759,91.2,9.8,7.9,32202,795,763,2,0,20,0,1,9
"Edgewood","Schnapps",4501,334,91.2,9.8,7.9,32202,795,763,2,0,20,0,1,9
"Eldon","Gin",104,4,83.6,7.3,12.2,28750,890,874,0,10,0,0,6,0
"Eldon","Whisky",9611,743,83.6,7.3,12.2,28750,890,874,0,10,0,0,6,0
"Eldon","Misc",673,43,83.6,7.3,12.2,28750,890,874,0,10,0,0,6,0
"Eldon","Amaretto",17,1,83.6,7.3,12.2,28750,890,874,0,10,0,0,6,0
"Eldon","Schnapps",2119,122,83.6,7.3,12.2,28750,890,874,0,10,0,0,6,0
"Eldon","Distilled Spirits",51,2,83.6,7.3,12.2,28750,890,874,0,10,0,0,6,0
"Eldon","Tequila",463,29,83.6,7.3,12.2,28750,890,874,0,10,0,0,6,0
"Eldon","Rum",2494,153,83.6,7.3,12.2,28750,890,874,0,10,0,0,6,0
"Eldon","Vodka",2290,217,83.6,7.3,12.2,28750,890,874,0,10,0,0,6,0
"Eldon","Brandy",24,1,83.6,7.3,12.2,28750,890,874,0,10,0,0,6,0
"Eldora","Misc",12857,836,92.2,23.7,4.1,24785,2663,2390,76,6,85,0,15,91
"Eldora","Vodka",63218,7421,92.2,23.7,4.1,24785,2663,2390,76,6,85,0,15,91
"Eldora","Whisky",108891,8188,92.2,23.7,4.1,24785,2663,2390,76,6,85,0,15,91
"Eldora","Schnapps",8022,646,92.2,23.7,4.1,24785,2663,2390,76,6,85,0,15,91
"Eldora","Rum",32957,2353,92.2,23.7,4.1,24785,2663,2390,76,6,85,0,15,91
"Eldora","Gin",6638,602,92.2,23.7,4.1,24785,2663,2390,76,6,85,0,15,91
"Eldora","Tequila",5730,417,92.2,23.7,4.1,24785,2663,2390,76,6,85,0,15,91
"Eldora","Amaretto",1200,146,92.2,23.7,4.1,24785,2663,2390,76,6,85,0,15,91
"Eldora","Brandy",6333,571,92.2,23.7,4.1,24785,2663,2390,76,6,85,0,15,91
"Eldora","Distilled Spirits",397,33,92.2,23.7,4.1,24785,2663,2390,76,6,85,0,15,91
"Eldridge","Rum",75788,5347,96,33.2,6.5,35597,6122,5865,170,0,0,0,0,87
"Eldridge","Whisky",145268,9989,96,33.2,6.5,35597,6122,5865,170,0,0,0,0,87
"Eldridge","Brandy",11163,667,96,33.2,6.5,35597,6122,5865,170,0,0,0,0,87
"Eldridge","Gin",12162,1118,96,33.2,6.5,35597,6122,5865,170,0,0,0,0,87
"Eldridge","Vodka",106942,10365,96,33.2,6.5,35597,6122,5865,170,0,0,0,0,87
"Eldridge","Amaretto",922,83,96,33.2,6.5,35597,6122,5865,170,0,0,0,0,87
"Eldridge","Schnapps",14433,1114,96,33.2,6.5,35597,6122,5865,170,0,0,0,0,87
"Eldridge","Misc",37114,2350,96,33.2,6.5,35597,6122,5865,170,0,0,0,0,87
"Eldridge","Distilled Spirits",3504,180,96,33.2,6.5,35597,6122,5865,170,0,0,0,0,87
"Eldridge","Tequila",17674,1195,96,33.2,6.5,35597,6122,5865,170,0,0,0,0,87
"Elkader","Whisky",18848,1259,92.8,24,4.6,29659,1325,1309,6,0,4,0,0,6
"Elkader","Brandy",558,53,92.8,24,4.6,29659,1325,1309,6,0,4,0,0,6
"Elkader","Amaretto",292,40,92.8,24,4.6,29659,1325,1309,6,0,4,0,0,6
"Elkader","Rum",6303,406,92.8,24,4.6,29659,1325,1309,6,0,4,0,0,6
"Elkader","Vodka",7862,779,92.8,24,4.6,29659,1325,1309,6,0,4,0,0,6
"Elkader","Distilled Spirits",227,10,92.8,24,4.6,29659,1325,1309,6,0,4,0,0,6
"Elkader","Schnapps",3384,240,92.8,24,4.6,29659,1325,1309,6,0,4,0,0,6
"Elkader","Misc",3659,230,92.8,24,4.6,29659,1325,1309,6,0,4,0,0,6
"Elkader","Gin",985,62,92.8,24,4.6,29659,1325,1309,6,0,4,0,0,6
"Elkader","Tequila",976,38,92.8,24,4.6,29659,1325,1309,6,0,4,0,0,6
"Ellsworth","Schnapps",1318,115,95.1,25.6,1.5,31612,574,494,0,0,4,0,68,8
"Ellsworth","Vodka",13716,1203,95.1,25.6,1.5,31612,574,494,0,0,4,0,68,8
"Ellsworth","Rum",8377,589,95.1,25.6,1.5,31612,574,494,0,0,4,0,68,8
"Ellsworth","Tequila",1125,46,95.1,25.6,1.5,31612,574,494,0,0,4,0,68,8
"Ellsworth","Gin",519,38,95.1,25.6,1.5,31612,574,494,0,0,4,0,68,8
"Ellsworth","Misc",2087,89,95.1,25.6,1.5,31612,574,494,0,0,4,0,68,8
"Ellsworth","Brandy",1111,85,95.1,25.6,1.5,31612,574,494,0,0,4,0,68,8
"Ellsworth","Whisky",22435,1743,95.1,25.6,1.5,31612,574,494,0,0,4,0,68,8
"Elma","Brandy",4462,409,92.3,12,0.8,30819,562,560,0,0,0,0,0,2
"Elma","Tequila",1577,117,92.3,12,0.8,30819,562,560,0,0,0,0,0,2
"Elma","Distilled Spirits",440,21,92.3,12,0.8,30819,562,560,0,0,0,0,0,2
"Elma","Gin",329,30,92.3,12,0.8,30819,562,560,0,0,0,0,0,2
"Elma","Whisky",23991,1803,92.3,12,0.8,30819,562,560,0,0,0,0,0,2
"Elma","Vodka",13836,1433,92.3,12,0.8,30819,562,560,0,0,0,0,0,2
"Elma","Amaretto",142,20,92.3,12,0.8,30819,562,560,0,0,0,0,0,2
"Elma","Rum",16815,1082,92.3,12,0.8,30819,562,560,0,0,0,0,0,2
"Elma","Schnapps",9261,830,92.3,12,0.8,30819,562,560,0,0,0,0,0,2
"Elma","Misc",4635,237,92.3,12,0.8,30819,562,560,0,0,0,0,0,2
"Ely","Rum",5627,359,97.6,37.4,4,45455,2133,2039,5,0,18,0,7,64
"Ely","Whisky",13298,772,97.6,37.4,4,45455,2133,2039,5,0,18,0,7,64
"Ely","Distilled Spirits",281,13,97.6,37.4,4,45455,2133,2039,5,0,18,0,7,64
"Ely","Brandy",372,18,97.6,37.4,4,45455,2133,2039,5,0,18,0,7,64
"Ely","Gin",157,10,97.6,37.4,4,45455,2133,2039,5,0,18,0,7,64
"Ely","Misc",877,35,97.6,37.4,4,45455,2133,2039,5,0,18,0,7,64
"Ely","Amaretto",6,1,97.6,37.4,4,45455,2133,2039,5,0,18,0,7,64
"Ely","Tequila",791,40,97.6,37.4,4,45455,2133,2039,5,0,18,0,7,64
"Ely","Vodka",9019,924,97.6,37.4,4,45455,2133,2039,5,0,18,0,7,64
"Ely","Schnapps",219,19,97.6,37.4,4,45455,2133,2039,5,0,18,0,7,64
"Emmetsburg","Distilled Spirits",3524,305,94.3,25.5,1.5,28400,3803,3574,149,9,38,0,0,33
"Emmetsburg","Amaretto",2275,314,94.3,25.5,1.5,28400,3803,3574,149,9,38,0,0,33
"Emmetsburg","Schnapps",29145,2361,94.3,25.5,1.5,28400,3803,3574,149,9,38,0,0,33
"Emmetsburg","Brandy",12300,1043,94.3,25.5,1.5,28400,3803,3574,149,9,38,0,0,33
"Emmetsburg","Whisky",249916,18959,94.3,25.5,1.5,28400,3803,3574,149,9,38,0,0,33
"Emmetsburg","Gin",9554,797,94.3,25.5,1.5,28400,3803,3574,149,9,38,0,0,33
"Emmetsburg","Tequila",17839,1010,94.3,25.5,1.5,28400,3803,3574,149,9,38,0,0,33
"Emmetsburg","Rum",89959,6395,94.3,25.5,1.5,28400,3803,3574,149,9,38,0,0,33
"Emmetsburg","Misc",44007,2420,94.3,25.5,1.5,28400,3803,3574,149,9,38,0,0,33
"Emmetsburg","Vodka",85651,8801,94.3,25.5,1.5,28400,3803,3574,149,9,38,0,0,33
"Estherville","Whisky",211886,15471,88,20.4,6.5,25433,6027,5746,120,13,27,11,42,68
"Estherville","Gin",7734,768,88,20.4,6.5,25433,6027,5746,120,13,27,11,42,68
"Estherville","Vodka",117535,12985,88,20.4,6.5,25433,6027,5746,120,13,27,11,42,68
"Estherville","Misc",46289,2826,88,20.4,6.5,25433,6027,5746,120,13,27,11,42,68
"Estherville","Schnapps",24879,1933,88,20.4,6.5,25433,6027,5746,120,13,27,11,42,68
"Estherville","Distilled Spirits",3402,151,88,20.4,6.5,25433,6027,5746,120,13,27,11,42,68
"Estherville","Brandy",10941,769,88,20.4,6.5,25433,6027,5746,120,13,27,11,42,68
"Estherville","Rum",113016,8278,88,20.4,6.5,25433,6027,5746,120,13,27,11,42,68
"Estherville","Amaretto",2165,247,88,20.4,6.5,25433,6027,5746,120,13,27,11,42,68
"Estherville","Tequila",25339,1412,88,20.4,6.5,25433,6027,5746,120,13,27,11,42,68
"Evansdale","Rum",80461,5561,90.2,10.5,4.5,22088,4794,4461,0,18,0,0,14,301
"Evansdale","Distilled Spirits",2781,135,90.2,10.5,4.5,22088,4794,4461,0,18,0,0,14,301
"Evansdale","Schnapps",29193,2230,90.2,10.5,4.5,22088,4794,4461,0,18,0,0,14,301
"Evansdale","Misc",35901,2114,90.2,10.5,4.5,22088,4794,4461,0,18,0,0,14,301
"Evansdale","Vodka",120514,12023,90.2,10.5,4.5,22088,4794,4461,0,18,0,0,14,301
"Evansdale","Gin",14284,1126,90.2,10.5,4.5,22088,4794,4461,0,18,0,0,14,301
"Evansdale","Tequila",34407,1960,90.2,10.5,4.5,22088,4794,4461,0,18,0,0,14,301
"Evansdale","Whisky",168076,11735,90.2,10.5,4.5,22088,4794,4461,0,18,0,0,14,301
"Evansdale","Amaretto",1243,158,90.2,10.5,4.5,22088,4794,4461,0,18,0,0,14,301
"Evansdale","Brandy",46899,2323,90.2,10.5,4.5,22088,4794,4461,0,18,0,0,14,301
"Everly","Rum",1496,101,89.2,12.3,5.6,24632,624,621,0,0,0,0,1,2
"Everly","Whisky",4684,369,89.2,12.3,5.6,24632,624,621,0,0,0,0,1,2
"Everly","Misc",273,12,89.2,12.3,5.6,24632,624,621,0,0,0,0,1,2
"Everly","Schnapps",179,15,89.2,12.3,5.6,24632,624,621,0,0,0,0,1,2
"Everly","Gin",18,3,89.2,12.3,5.6,24632,624,621,0,0,0,0,1,2
"Everly","Tequila",149,12,89.2,12.3,5.6,24632,624,621,0,0,0,0,1,2
"Everly","Amaretto",47,8,89.2,12.3,5.6,24632,624,621,0,0,0,0,1,2
"Everly","Vodka",1106,148,89.2,12.3,5.6,24632,624,621,0,0,0,0,1,2
"Everly","Brandy",55,6,89.2,12.3,5.6,24632,624,621,0,0,0,0,1,2
"Exira","Misc",1975,79,86.6,8.1,5.9,26767,881,860,11,0,0,0,0,10
"Exira","Rum",7387,471,86.6,8.1,5.9,26767,881,860,11,0,0,0,0,10
"Exira","Whisky",13835,1011,86.6,8.1,5.9,26767,881,860,11,0,0,0,0,10
"Exira","Vodka",7438,852,86.6,8.1,5.9,26767,881,860,11,0,0,0,0,10
"Exira","Brandy",148,11,86.6,8.1,5.9,26767,881,860,11,0,0,0,0,10
"Exira","Gin",135,9,86.6,8.1,5.9,26767,881,860,11,0,0,0,0,10
"Exira","Amaretto",18,3,86.6,8.1,5.9,26767,881,860,11,0,0,0,0,10
"Exira","Schnapps",259,22,86.6,8.1,5.9,26767,881,860,11,0,0,0,0,10
"Exira","Tequila",597,26,86.6,8.1,5.9,26767,881,860,11,0,0,0,0,10
"Fairbank","Distilled Spirits",60,2,96.8,16.2,3.3,33750,1168,1134,0,24,0,0,0,10
"Fairbank","Whisky",21103,1837,96.8,16.2,3.3,33750,1168,1134,0,24,0,0,0,10
"Fairbank","Rum",8096,567,96.8,16.2,3.3,33750,1168,1134,0,24,0,0,0,10
"Fairbank","Gin",452,54,96.8,16.2,3.3,33750,1168,1134,0,24,0,0,0,10
"Fairbank","Amaretto",285,33,96.8,16.2,3.3,33750,1168,1134,0,24,0,0,0,10
"Fairbank","Misc",3195,230,96.8,16.2,3.3,33750,1168,1134,0,24,0,0,0,10
"Fairbank","Tequila",1798,102,96.8,16.2,3.3,33750,1168,1134,0,24,0,0,0,10
"Fairbank","Schnapps",3504,281,96.8,16.2,3.3,33750,1168,1134,0,24,0,0,0,10
"Fairbank","Vodka",13730,1406,96.8,16.2,3.3,33750,1168,1134,0,24,0,0,0,10
"Fairbank","Brandy",511,48,96.8,16.2,3.3,33750,1168,1134,0,24,0,0,0,10
"Fairfax","Misc",231,12,98,40.8,2.3,48346,2418,2386,0,0,9,0,0,23
"Fairfax","Tequila",239,10,98,40.8,2.3,48346,2418,2386,0,0,9,0,0,23
"Fairfax","Rum",1736,118,98,40.8,2.3,48346,2418,2386,0,0,9,0,0,23
"Fairfax","Whisky",5085,309,98,40.8,2.3,48346,2418,2386,0,0,9,0,0,23
"Fairfax","Schnapps",181,15,98,40.8,2.3,48346,2418,2386,0,0,9,0,0,23
"Fairfax","Brandy",42,2,98,40.8,2.3,48346,2418,2386,0,0,9,0,0,23
"Fairfax","Gin",77,5,98,40.8,2.3,48346,2418,2386,0,0,9,0,0,23
"Fairfax","Vodka",3207,301,98,40.8,2.3,48346,2418,2386,0,0,9,0,0,23
"Fairfield","Rum",125181,9091,95.5,38.1,8.9,19661,9942,7565,997,0,633,0,257,490
"Fairfield","Distilled Spirits",5203,234,95.5,38.1,8.9,19661,9942,7565,997,0,633,0,257,490
"Fairfield","Amaretto",3710,360,95.5,38.1,8.9,19661,9942,7565,997,0,633,0,257,490
"Fairfield","Tequila",45192,2406,95.5,38.1,8.9,19661,9942,7565,997,0,633,0,257,490
"Fairfield","Misc",71499,4118,95.5,38.1,8.9,19661,9942,7565,997,0,633,0,257,490
"Fairfield","Whisky",307302,17641,95.5,38.1,8.9,19661,9942,7565,997,0,633,0,257,490
"Fairfield","Schnapps",31685,2481,95.5,38.1,8.9,19661,9942,7565,997,0,633,0,257,490
"Fairfield","Vodka",178949,16470,95.5,38.1,8.9,19661,9942,7565,997,0,633,0,257,490
"Fairfield","Gin",21218,1556,95.5,38.1,8.9,19661,9942,7565,997,0,633,0,257,490
"Fairfield","Brandy",17039,1102,95.5,38.1,8.9,19661,9942,7565,997,0,633,0,257,490
"Farley","Gin",107,12,95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3
"Farley","Whisky",13997,1018,95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3
"Farley","Amaretto",37,6,95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3
"Farley","Vodka",7236,773,95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3
"Farley","Distilled Spirits",19,0,95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3
"Farley","Schnapps",1134,108,95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3
"Farley","Brandy",85,7,95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3
"Farley","Tequila",311,11,95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3
"Farley","Misc",807,39,95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3
"Farley","Rum",5328,332,95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3
"Farmington","Rum",2626,163,83.1,8.5,4.3,22340,961,913,0,0,0,0,0,48
"Farmington","Vodka",5190,607,83.1,8.5,4.3,22340,961,913,0,0,0,0,0,48
"Farmington","Whisky",15272,972,83.1,8.5,4.3,22340,961,913,0,0,0,0,0,48
"Farmington","Schnapps",1907,116,83.1,8.5,4.3,22340,961,913,0,0,0,0,0,48
"Farmington","Misc",1116,52,83.1,8.5,4.3,22340,961,913,0,0,0,0,0,48
"Farmington","Tequila",772,40,83.1,8.5,4.3,22340,961,913,0,0,0,0,0,48
"Farmington","Brandy",158,11,83.1,8.5,4.3,22340,961,913,0,0,0,0,0,48
"Farmington","Distilled Spirits",307,15,83.1,8.5,4.3,22340,961,913,0,0,0,0,0,48
"Farmington","Amaretto",41,4,83.1,8.5,4.3,22340,961,913,0,0,0,0,0,48
"Farmington","Gin",254,18,83.1,8.5,4.3,22340,961,913,0,0,0,0,0,48
"Fayette","Schnapps",5281,409,87.3,30.7,8.5,6563,1196,930,125,0,79,0,28,34
"Fayette","Rum",19164,1427,87.3,30.7,8.5,6563,1196,930,125,0,79,0,28,34
"Fayette","Amaretto",169,24,87.3,30.7,8.5,6563,1196,930,125,0,79,0,28,34
"Fayette","Brandy",1333,84,87.3,30.7,8.5,6563,1196,930,125,0,79,0,28,34
"Fayette","Whisky",30919,2040,87.3,30.7,8.5,6563,1196,930,125,0,79,0,28,34
"Fayette","Vodka",20703,1861,87.3,30.7,8.5,6563,1196,930,125,0,79,0,28,34
"Fayette","Gin",953,72,87.3,30.7,8.5,6563,1196,930,125,0,79,0,28,34
"Fayette","Distilled Spirits",402,20,87.3,30.7,8.5,6563,1196,930,125,0,79,0,28,34
"Fayette","Misc",5661,302,87.3,30.7,8.5,6563,1196,930,125,0,79,0,28,34
"Fayette","Tequila",2565,119,87.3,30.7,8.5,6563,1196,930,125,0,79,0,28,34
"Floyd","Vodka",20507,1799,85.6,9.9,4,25893,365,352,0,0,4,2,0,7
"Floyd","Whisky",60854,3904,85.6,9.9,4,25893,365,352,0,0,4,2,0,7
"Floyd","Rum",18520,1138,85.6,9.9,4,25893,365,352,0,0,4,2,0,7
"Floyd","Brandy",2197,144,85.6,9.9,4,25893,365,352,0,0,4,2,0,7
"Floyd","Amaretto",492,57,85.6,9.9,4,25893,365,352,0,0,4,2,0,7
"Floyd","Misc",13631,630,85.6,9.9,4,25893,365,352,0,0,4,2,0,7
"Floyd","Gin",1453,91,85.6,9.9,4,25893,365,352,0,0,4,2,0,7
"Floyd","Tequila",4220,192,85.6,9.9,4,25893,365,352,0,0,4,2,0,7
"Floyd","Schnapps",12557,935,85.6,9.9,4,25893,365,352,0,0,4,2,0,7
"Floyd","Distilled Spirits",1937,87,85.6,9.9,4,25893,365,352,0,0,4,2,0,7
"Fonda","Amaretto",36,5,88.6,13.9,3.9,28958,525,505,2,0,0,2,0,16
"Fonda","Rum",6689,437,88.6,13.9,3.9,28958,525,505,2,0,0,2,0,16
"Fonda","Tequila",224,9,88.6,13.9,3.9,28958,525,505,2,0,0,2,0,16
"Fonda","Whisky",4961,378,88.6,13.9,3.9,28958,525,505,2,0,0,2,0,16
"Fonda","Schnapps",228,15,88.6,13.9,3.9,28958,525,505,2,0,0,2,0,16
"Fonda","Brandy",29,1,88.6,13.9,3.9,28958,525,505,2,0,0,2,0,16
"Fonda","Misc",462,22,88.6,13.9,3.9,28958,525,505,2,0,0,2,0,16
"Fonda","Gin",68,4,88.6,13.9,3.9,28958,525,505,2,0,0,2,0,16
"Fonda","Vodka",2232,281,88.6,13.9,3.9,28958,525,505,2,0,0,2,0,16
"Fontanelle","Gin",225,19,89.1,7.6,8.1,27679,667,662,0,0,1,0,0,4
"Fontanelle","Misc",3199,211,89.1,7.6,8.1,27679,667,662,0,0,1,0,0,4
"Fontanelle","Tequila",1589,74,89.1,7.6,8.1,27679,667,662,0,0,1,0,0,4
"Fontanelle","Whisky",31375,2337,89.1,7.6,8.1,27679,667,662,0,0,1,0,0,4
"Fontanelle","Rum",4422,315,89.1,7.6,8.1,27679,667,662,0,0,1,0,0,4
"Fontanelle","Brandy",2792,260,89.1,7.6,8.1,27679,667,662,0,0,1,0,0,4
"Fontanelle","Schnapps",3999,477,89.1,7.6,8.1,27679,667,662,0,0,1,0,0,4
"Fontanelle","Vodka",5636,610,89.1,7.6,8.1,27679,667,662,0,0,1,0,0,4
"Fontanelle","Distilled Spirits",944,81,89.1,7.6,8.1,27679,667,662,0,0,1,0,0,4
"Fontanelle","Amaretto",342,49,89.1,7.6,8.1,27679,667,662,0,0,1,0,0,4
"Forest City","Vodka",106437,10496,92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119
"Forest City","Misc",35938,2093,92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119
"Forest City","Tequila",24324,1431,92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119
"Forest City","Rum",110153,8233,92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119
"Forest City","Distilled Spirits",2799,120,92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119
"Forest City","Schnapps",24289,1793,92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119
"Forest City","Whisky",192449,14772,92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119
"Forest City","Brandy",10405,825,92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119
"Forest City","Gin",6724,510,92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119
"Forest City","Amaretto",2841,262,92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119
"Fort Atkinson","Whisky",33047,2459,87.7,13.3,4.3,32031,259,252,0,0,0,0,0,7
"Fort Atkinson","Distilled Spirits",27,1,87.7,13.3,4.3,32031,259,252,0,0,0,0,0,7
"Fort Atkinson","Misc",5239,302,87.7,13.3,4.3,32031,259,252,0,0,0,0,0,7
"Fort Atkinson","Amaretto",670,80,87.7,13.3,4.3,32031,259,252,0,0,0,0,0,7
"Fort Atkinson","Gin",1132,143,87.7,13.3,4.3,32031,259,252,0,0,0,0,0,7
"Fort Atkinson","Vodka",12680,1467,87.7,13.3,4.3,32031,259,252,0,0,0,0,0,7
"Fort Atkinson","Brandy",4799,440,87.7,13.3,4.3,32031,259,252,0,0,0,0,0,7
"Fort Atkinson","Rum",17239,1125,87.7,13.3,4.3,32031,259,252,0,0,0,0,0,7
"Fort Atkinson","Tequila",2271,128,87.7,13.3,4.3,32031,259,252,0,0,0,0,0,7
"Fort Atkinson","Schnapps",10895,991,87.7,13.3,4.3,32031,259,252,0,0,0,0,0,7
"Fort Dodge","Gin",77120,6247,90.1,22.8,7.7,22426,24626,21898,1560,99,401,0,348,320
"Fort Dodge","Rum",497065,35139,90.1,22.8,7.7,22426,24626,21898,1560,99,401,0,348,320
"Fort Dodge","Tequila",198734,12193,90.1,22.8,7.7,22426,24626,21898,1560,99,401,0,348,320
"Fort Dodge","Whisky",1075279,72010,90.1,22.8,7.7,22426,24626,21898,1560,99,401,0,348,320
"Fort Dodge","Brandy",154123,8374,90.1,22.8,7.7,22426,24626,21898,1560,99,401,0,348,320
"Fort Dodge","Vodka",765717,69201,90.1,22.8,7.7,22426,24626,21898,1560,99,401,0,348,320
"Fort Dodge","Distilled Spirits",15290,796,90.1,22.8,7.7,22426,24626,21898,1560,99,401,0,348,320
"Fort Dodge","Schnapps",146531,10138,90.1,22.8,7.7,22426,24626,21898,1560,99,401,0,348,320
"Fort Dodge","Amaretto",15405,1559,90.1,22.8,7.7,22426,24626,21898,1560,99,401,0,348,320
"Fort Dodge","Misc",311091,18612,90.1,22.8,7.7,22426,24626,21898,1560,99,401,0,348,320
"Fort Madison","Gin",19499,1810,92.3,11.8,8.2,28808,10769,10087,334,0,44,0,16,288
"Fort Madison","Vodka",223387,22018,92.3,11.8,8.2,28808,10769,10087,334,0,44,0,16,288
"Fort Madison","Distilled Spirits",4453,210,92.3,11.8,8.2,28808,10769,10087,334,0,44,0,16,288
"Fort Madison","Whisky",410538,26416,92.3,11.8,8.2,28808,10769,10087,334,0,44,0,16,288
"Fort Madison","Brandy",42415,2584,92.3,11.8,8.2,28808,10769,10087,334,0,44,0,16,288
"Fort Madison","Amaretto",2489,250,92.3,11.8,8.2,28808,10769,10087,334,0,44,0,16,288
"Fort Madison","Tequila",53254,2867,92.3,11.8,8.2,28808,10769,10087,334,0,44,0,16,288
"Fort Madison","Rum",131282,9844,92.3,11.8,8.2,28808,10769,10087,334,0,44,0,16,288
"Fort Madison","Misc",99121,5190,92.3,11.8,8.2,28808,10769,10087,334,0,44,0,16,288
"Fort Madison","Schnapps",64939,4898,92.3,11.8,8.2,28808,10769,10087,334,0,44,0,16,288
"Fredericksburg","Misc",1601,108,92.9,16.4,4.2,28846,1159,1110,33,0,2,0,0,14
"Fredericksburg","Rum",7703,556,92.9,16.4,4.2,28846,1159,1110,33,0,2,0,0,14
"Fredericksburg","Vodka",5327,695,92.9,16.4,4.2,28846,1159,1110,33,0,2,0,0,14
"Fredericksburg","Brandy",2996,289,92.9,16.4,4.2,28846,1159,1110,33,0,2,0,0,14
"Fredericksburg","Gin",213,26,92.9,16.4,4.2,28846,1159,1110,33,0,2,0,0,14
"Fredericksburg","Whisky",14268,1418,92.9,16.4,4.2,28846,1159,1110,33,0,2,0,0,14
"Fredericksburg","Schnapps",4624,538,92.9,16.4,4.2,28846,1159,1110,33,0,2,0,0,14
"Fredericksburg","Distilled Spirits",122,17,92.9,16.4,4.2,28846,1159,1110,33,0,2,0,0,14
"Fredericksburg","Amaretto",50,8,92.9,16.4,4.2,28846,1159,1110,33,0,2,0,0,14
"Fredericksburg","Tequila",693,59,92.9,16.4,4.2,28846,1159,1110,33,0,2,0,0,14
"Garnavillo","Vodka",1083,146,85.3,13.2,1.6,26719,824,811,2,1,0,0,0,10
"Garnavillo","Whisky",2719,196,85.3,13.2,1.6,26719,824,811,2,1,0,0,0,10
"Garnavillo","Amaretto",6,1,85.3,13.2,1.6,26719,824,811,2,1,0,0,0,10
"Garnavillo","Gin",252,12,85.3,13.2,1.6,26719,824,811,2,1,0,0,0,10
"Garnavillo","Brandy",166,15,85.3,13.2,1.6,26719,824,811,2,1,0,0,0,10
"Garnavillo","Rum",1197,75,85.3,13.2,1.6,26719,824,811,2,1,0,0,0,10
"Garnavillo","Tequila",190,12,85.3,13.2,1.6,26719,824,811,2,1,0,0,0,10
"Garnavillo","Schnapps",517,41,85.3,13.2,1.6,26719,824,811,2,1,0,0,0,10
"Garnavillo","Misc",490,32,85.3,13.2,1.6,26719,824,811,2,1,0,0,0,10
"Garner","Amaretto",364,48,96.3,26.7,0,31378,3091,3003,13,0,0,9,1,65
"Garner","Gin",1935,191,96.3,26.7,0,31378,3091,3003,13,0,0,9,1,65
"Garner","Vodka",35795,3757,96.3,26.7,0,31378,3091,3003,13,0,0,9,1,65
"Garner","Distilled Spirits",1086,49,96.3,26.7,0,31378,3091,3003,13,0,0,9,1,65
"Garner","Schnapps",5892,498,96.3,26.7,0,31378,3091,3003,13,0,0,9,1,65
